source_id,target_id,target_name,target_name_cn,relation_type,same_series,group
96977,117095,トリニティセブン 7人の魔書使い OAD,TRINITY SEVEN 七人魔法使 OAD,番外篇,1,extra
96977,186570,劇場版 トリニティセブン -悠久図書館と錬金術少女-,剧场版 七人魔法使 悠久图书馆与炼金术少女,续集,1,main
97017,176754,絶叫学級 転生,绝叫学级 转生,相同世界观,0,universe
98517,38072,Di Gi Charat,Di Gi Charat,主线故事,1,main
98517,205300,Di Gi Charat 星の旅,Di Gi Charat 星之旅,前传,1,main
98693,76325,デート・ア・ライブII,约会大作战 第二季,主线故事,1,main
98803,86432,ふしぎ魔法ファンファンファーマシィー,不可思议魔法药店,其他,0,other
98803,552488,ヘリタコぷーちゃん,,其他,0,other
98869,79966,男樹,男树,前传,1,main
100660,13342,下級生,下级生,不同演绎,0,alt
101162,25076,"Monsters, Inc.",怪兽电力公司,其他,0,other
101162,77484,"Pixar Short Films Collection, Volume 1",皮克斯动画短片集,其他,0,other
102600,37458,卒業 〜Graduation〜 聖羅V,卒业 〜Graduation〜,前传,1,main
103718,460,ドラえもん のび太の南海大冒険,哆啦A梦：大雄的南海大冒险,其他,0,other
104560,221744,とべないホタル,难忘的萤火虫,不同演绎,0,alt
105075,166348,血界戦線 王様のレストランの王様,血界战线 王者餐厅的王者,番外篇,1,extra
105075,199392,血界戦線 & BEYOND,血界战线 & BEYOND,续集,1,main
106694,106691,超人ロック,超人洛克,前传,1,main
106694,106695,超人ロック～新世界戦隊～,超人洛克 新世界战队,续集,1,main
106695,106694,超人ロック～ロードレオン～,超人洛克 Lord Leon,前传,1,main
106695,106696,超人ロック～ミラーリング～,超人洛克 镜之戒,续集,1,main
108023,6649,Toy Story,玩具总动员,其他,0,other
108023,25075,Finding Nemo,海底总动员,其他,0,other
108023,77484,"Pixar Short Films Collection, Volume 1",皮克斯动画短片集,其他,0,other
108087,6649,Toy Story,玩具总动员,其他,0,other
108087,77484,"Pixar Short Films Collection, Volume 1",皮克斯动画短片集,其他,0,other
108089,77484,"Pixar Short Films Collection, Volume 1",皮克斯动画短片集,其他,0,other
109328,428960,結城友奈は勇者である 勇者史異聞 芙蓉友奈は語部となる,,相同世界观,0,universe
109328,326644,結城友奈は勇者である ちゅるっと！,结城友奈是勇者 啾噜！,衍生,1,extra
109328,195937,結城友奈は勇者である -鷲尾須美の章-/-勇者の章-,结城友奈是勇者 -鹫尾须美之章-/-勇者之章-,续集,1,main
109328,207168,結城友奈は勇者である -鷲尾須美の章- 第3章 やくそく,结城友奈是勇者 -鹫尾须美之章- 第3章 约定,前传,1,main
109386,267732,ロード・エルメロイⅡ世の事件簿 -魔眼蒐集列車 Grace note-,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,相同世界观,0,universe
109386,234349,衛宮さんちの今日のごはん,卫宫家今天的饭,衍生,1,extra
109386,196773,Fate/Grand Order -First Order-,Fate/Grand Order -First Order-,不同世界观,0,universe
109386,175600,劇場版 Fate/stay night [Heaven's Feel] III.spring song,剧场版 Fate/stay night [Heaven's Feel] III.spring song,不同演绎,0,alt
109386,175599,劇場版 Fate/stay night [Heaven's Feel] II.lost butterfly,剧场版 Fate/stay night [Heaven's Feel] II.lost butterfly,不同演绎,0,alt
109386,290,Fate/stay night,Fate/stay night,不同演绎,0,alt
109386,109375,劇場版 Fate/stay night [Heaven's Feel] I.presage flower,剧场版 Fate/stay night [Heaven's Feel] I.presage flower,不同演绎,0,alt
109386,95225,Fate/stay night [Unlimited Blade Works],Fate/stay night [Unlimited Blade Works],前传,1,main
109386,43951,Fate/kaleid liner プリズマ☆イリヤ,Fate/kaleid liner 魔法少女☆伊莉雅,不同世界观,0,universe
109386,30055,Fate/Prototype,Fate/Prototype,不同世界观,0,universe
109386,18882,カーニバル・ファンタズム,幻想嘉年华,角色出演,1,extra
109386,3484,Fate/stay night UNLIMITED BLADE WORKS,Fate/stay night UNLIMITED BLADE WORKS,不同演绎,0,alt
109483,48055,百花繚乱 サムライブライド,百花缭乱 SAMURAI BRIDE,前传,1,main
109624,188953,ほえろブンブン,怒吼吧，小狗！,不同演绎,0,alt
110062,59583,弱虫ペダル,飙速宅男,全集,1,skip
110062,134232,弱虫ペダル Re:ROAD,飙速宅男 Re:ROAD,续集,1,main
110143,238305,緑山高校 甲子園編,绿山高校 甲子园篇,全集,1,skip
110467,120205,えくそだすっ！,Exodus!,衍生,1,extra
110467,126606,第三飛行少女隊,第三飞行少女队,衍生,1,extra
110467,244761,劇場版 SHIROBAKO,剧场版 白箱,续集,1,main
110648,20547,WORKING'!!,迷糊餐厅 第二季,前传,1,main
110648,176599,WWW.WORKING!!,WWW.迷糊餐厅,相同世界观,0,universe
110867,1264,魔法少女リリカルなのはStrikerS,魔法少女奈叶StrikerS,前传,1,main
110867,186613,ViVid Strike!,,番外篇,1,extra
110867,186939,魔法少女リリカルなのはViVid 2期,魔法少女奈叶ViVid 2期,续集,1,main
110919,39743,啦啦啦德玛西亚,啦啦啦德玛西亚,不同世界观,0,universe
110919,61821,啦啦啦德玛西亚 第二季,啦啦啦德玛西亚 第二季,不同世界观,0,universe
110919,66954,啦啦啦德玛西亚 第三季,啦啦啦德玛西亚 第三季,不同世界观,0,universe
110919,94429,超神学院,超神学院,前传,1,main
110919,130344,超神学院 第三季 神与神,超神学院 第三季 神与神,续集,1,main
110919,189923,雄兵连之天河战役,雄兵连之天河战役,不同演绎,0,alt
111081,58015,這いよれ! ニャル子さんW,潜行吧！奈亚子W,前传,1,main
111244,46116,The Incredibles,超人总动员,主线故事,1,main
111251,10481,PARTLY CLOUDY,暴力云与送子鹳,其他,0,other
111251,35916,Presto,魔术师和兔子,其他,0,other
111251,54254,La Luna,月神,其他,0,other
111251,77484,"Pixar Short Films Collection, Volume 1",皮克斯动画短片集,前传,1,main
111251,82756,Day & Night,日与夜,其他,0,other
111251,108016,BURN-E,电焊工波力,其他,0,other
111251,110432,Hawaiian Vacation,玩具总动员之夏威夷假期,其他,0,other
111251,111232,Your Friend the Rat,你的老鼠朋友,其他,0,other
111251,111237,Dug's Special Mission,道格的特别任务,其他,0,other
111251,111245,George and A.J.,乔治和AJ,其他,0,other
111251,111246,Small Fry,小玩具,其他,0,other
111760,78796,新劇場版 頭文字D Legend1 -覚醒-,头文字D Legend1 -觉醒-,前传,1,main
111760,111761,新劇場版 頭文字D Legend3 -夢現-,头文字D Legend3 -梦现-,续集,1,main
111761,111760,新劇場版 頭文字D Legend2 -闘走-,头文字D Legend2 -斗走-,前传,1,main
112148,86437,スーパードール★リカちゃん,丽佳公主,不同世界观,0,universe
112148,112466,リカちゃん ふしぎな魔法のリング,丽佳娃娃和不可思议的魔法戒指,前传,1,main
112148,112801,リカちゃんとヤマネコ 星の旅,丽佳娃娃不可思议的星之旅,续集,1,main
112151,120705,終わりのセラフ 名古屋決戦編,终结的炽天使 名古屋决战篇,续集,1,main
112305,5647,学園黙示録 HIGHSCHOOL OF THE DEAD,学园默示录 HIGHSCHOOL OF THE DEAD,相同世界观,0,universe
112305,134057,トリアージX OAD,绝命制裁X OAD,番外篇,1,extra
112334,112507,The Brave Little Toaster Goes to Mars,电器小英雄之火星历险记,续集,1,main
112334,112510,The Brave Little Toaster to the Rescue,电器小英雄之上学记,续集,1,main
112450,37183,太陽の牙ダグラム,太阳之牙达格拉姆,主线故事,1,main
112450,47673,ドキュメント 太陽の牙ダグラム,太阳之牙达格拉姆文书,其他,0,other
112450,192783,ザブングル グラフィティ,萨芬格尔·涂鸦,其他,0,other
112466,86437,スーパードール★リカちゃん,丽佳公主,不同世界观,0,universe
112466,112148,リカちゃんの日曜日,丽佳娃娃的星期天,续集,1,main
112466,139358,Licca ふしぎな不思議なユーニア物語,丽佳娃娃不可思议的奇幻故事,前传,1,main
112468,10560,魔法の天使クリィミーマミ,我是小甜甜,角色出演,1,extra
112468,67779,魔法の妖精ペルシャ,魔法妖精贝露莎,角色出演,1,extra
112468,67780,魔法のスターマジカルエミ,魔法之星爱美,角色出演,1,extra
112502,184996,DuckTales,唐老鸭俱乐部,主线故事,1,main
112511,10560,魔法の天使クリィミーマミ,我是小甜甜,角色出演,1,extra
112511,73928,魔法のプリンセス ミンキーモモ,魔法公主明琪桃子,角色出演,1,extra
112511,108938,魔法の天使クリィミーマミ ロング・グッドバイ,我是小甜甜 漫长的告别,联动,0,universe
112511,317022,魔法のプリンセス ミンキーモモ 夢の中の輪舞,魔法公主明琪桃子 梦中的轮舞,联动,0,universe
112587,448680,ジャックと豆の木,杰克与豌豆,不同演绎,0,alt
112587,542283,世界名作童話 まんがシリーズ,世界名作童话 漫画系列,不同演绎,0,alt
112653,38902,あばしり一家,亚马尻一家,其他,0,other
112653,80171,夢枕獏 とわいらいと劇場,梦枕貘 暮色剧场,其他,0,other
112653,116503,紅いハヤテ,,其他,0,other
112664,32489,ユニコ,小小独角兽,不同演绎,0,alt
112770,125807,攻殻機動隊ARISE ALTERNATIVE ARCHITECTURE,攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,前传,1,main
112770,162032,攻殻機動隊 新劇場版 VIRTUAL REALITY DIVER,攻壳机动队 新剧场版 VIRTUAL REALITY DIVER,衍生,1,extra
112838,91987,てさぐれ!部活もの あんこーる,摸索吧！部活剧 再来一个,前传,1,main
112889,40122,One Hundred and One Dalmatians,101忠狗,前传,1,main
112905,295195,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! Mashumairesh!!,相同世界观,0,universe
112905,154073,SHOW BY ROCK!!#,SHOW BY ROCK!! 第二季,续集,1,main
112905,167729,SHOW BY ROCK!! しょ～と!!,SHOW BY ROCK!! SHORT!!,番外篇,1,extra
113087,321081,Heavy Metal 2000,宇宙奇趣录 2000,续集,1,main
113262,363948,The Land Before Time II: The Great Valley Adventure,,续集,1,main
113292,38326,ジョジョの奇妙な冒険,JOJO的奇妙冒险,不同演绎,0,alt
113292,85631,ジョジョの奇妙な冒険 スターダストクルセイダース,JOJO的奇妙冒险 星尘斗士,前传,1,main
113292,150490,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,JOJO的奇妙冒险 不灭钻石,续集,1,main
113292,524424,ジョジョの奇妙な冒険・ザ・リアル 4-D DIOの世界,JOJO的奇妙冒险 THE REAL 4D DIO的世界,衍生,1,extra
113631,62948,ふたりはミルキィホームズ,两个人是少女福尔摩斯,前传,1,main
113631,144465,探偵オペラ ミルキィホームズ ～逆襲のミルキィホームズ～,侦探歌剧 少女福尔摩斯 ～逆袭的少女福尔摩斯～,番外篇,1,extra
113665,36225,Aladdin,阿拉丁,不同演绎,0,alt
113665,112342,Aladdin and the King of Thieves,阿拉丁和大盗之王,不同演绎,0,alt
113665,308977,世界名作童話シリーズ・ワ～ォ！メルヘン王国,童话的星空,不同演绎,0,alt
113665,425651,Aladdin,阿拉丁动画影集,不同演绎,0,alt
113665,542283,世界名作童話 まんがシリーズ,世界名作童话 漫画系列,不同演绎,0,alt
113887,86773,コードギアス 亡国のアキト 第3章「輝くもの天より堕つ」,Code Geass 亡国的阿基德 第三章「辉芒陨落」,前传,1,main
113887,132580,コードギアス 亡国のアキト 最終章「愛シキモノタチヘ」,Code Geass 亡国的阿基德 最终章「致我所爱」,续集,1,main
113906,87717,ベイビーステップ,网球优等生,前传,1,main
114161,76319,South Park Season 17,南方公园 第17季,前传,1,main
114161,146923,South Park Season 19,南方公园 第19季,续集,1,main
114192,11683,花の子ルンルン,花仙子,主线故事,1,main
114373,15957,ふたりはプリキュア Splash Star,光之美少女 Splash Star,主线故事,1,main
114706,241865,ソードガイ The Animation PartⅡ,SWORD GAI 装刀凯  PartⅡ,续集,1,main
114758,74628,ニセコイ,伪恋,前传,1,main
114758,104196,ニセコイ OAD,伪恋 OAD,番外篇,1,extra
115292,93714,東京喰種トーキョーグール,东京喰种,前传,1,main
115292,148481,東京喰種トーキョーグール：re,东京喰种:re,续集,1,main
115292,129687,東京喰種トーキョーグール［JACK］,东京喰种 JACK,番外篇,1,extra
115292,140634,東京喰種トーキョーグール［PINTO］,东京喰种 PINTO,番外篇,1,extra
115339,192976,むさしの！,武藏野！,续集,1,main
115882,10390,マジンガーZ,魔神Z,角色出演,1,extra
115882,24146,デビルマン,恶魔人,角色出演,1,extra
115985,380722,アニメ親子劇場,动画 亲子剧场,前传,1,main
115985,381165,パソコントラベル探偵団,个人电脑旅行侦探团,续集,1,main
116024,116022,アンネの日記,安妮日记,不同演绎,0,alt
116034,16807,タイムボカンシリーズ ヤッターマン,小双侠,前传,1,main
116034,53785,ヤッターマン,小双侠,前传,1,main
116138,116137,Tintin et le temple du solei,丁丁和太阳神庙,前传,1,main
116225,85204,生徒会役員共*,妄想学生会＊,主线故事,1,main
116370,22505,ヱヴァンゲリヲン新劇場版:Q,福音战士新剧场版：Q,其他,0,other
116370,218712,SSSS.GRIDMAN,SSSS.古立特,不同演绎,0,alt
116370,198246,機動警察パトレイバーREBOOT,机动警察 REBOOT,番外篇,1,extra
116370,195869,おおきなカブ（株）,好孩子的历史动画：大大的萝卜,其他,0,other
116370,168204,宇宙パトロールルル子,宇宙巡警露露子,角色出演,1,extra
116370,29883,シン・エヴァンゲリオン劇場版:│▌,新・福音战士剧场版：终,其他,0,other
116370,265,新世紀エヴァンゲリオン,新世纪福音战士,其他,0,other
116370,191056,龍の歯医者,龙的牙医,不同演绎,0,alt
116370,174998,ユーリ!!! on ICE,冰上的尤里,不同演绎,0,alt
116650,425188,エリア88 劇場版,战区88 剧场版,其他,0,other
117149,81109,熊出没,熊出没,主线故事,1,main
117149,95780,熊出没之夺宝熊兵,,前传,1,main
117149,161058,熊出没之熊心归来,,续集,1,main
117151,88731,PERSONA3 THE MOVIE #2 Midsummer Knight's Dream,女神异闻录3 剧场版 第二章 仲夏骑士之梦,前传,1,main
117151,139046,PERSONA3 THE MOVIE #4 Winter of Rebirth,女神异闻录3 剧场版 第四章 重生之冬,续集,1,main
117282,376448,RABBITS KINGDOM THE MOVIE,月歌 剧场版 兔子王国,不同世界观,0,universe
117282,266349,ツキウタ。 THE ANIMATION 2,月歌2,续集,1,main
117282,200355,TSUKIPRO THE ANIMATION,月野艺能事务所,相同世界观,0,universe
118696,102552,姉ログ 靄子姉さんの本編を飛び出しても止まらないモノローグ,姐姐的妄想日记 霭子姐那即使从本篇中跑出来也停不下来的独角戏,不同演绎,0,alt
118906,105951,山田くんと7人の魔女 OAD,山田君与7个魔女 OAD,番外篇,1,extra
119889,151906,おくさまが生徒会長!  OAD,我老婆是学生会长！ OAD,番外篇,1,extra
119889,167348,おくさまが生徒会長!+!,我老婆是学生会长!+!,续集,1,main
